title,description,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film_noir,history,horror,music,musical,mystery,romance,sci_fi,short,sport,superhero,thriller,war,western,poster_path
A Plague Tale: Requiem,"After escaping their devastated homeland, Amicia and Hugo travel far south. There, they attempt to start a new life and control Hugo's curse. But, when Hugo's powers reawaken, death and destruction return in a flood of devouring rats.",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/history/a_plague_tale__requiem.jpg
A Prayer Before Dawn,The true story of an English boxer incarcerated in one of Thailand's most notorious prisons as he fights in Muay Thai tournaments to earn his freedom.,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/a_prayer_before_dawn.jpg
A Quiet Place,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,./data/horror/a_quiet_place.jpg
A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,./data/horror/a_quiet_place_part_ii.jpg
A Serbian Film,"An aging porn star agrees to participate in an ""art film"" in order to make a clean break from the business, only to discover that he has been drafted into making a pedophilia and necrophilia themed snuff film.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/horror/a_serbian_film.jpg
A Series of Unfortunate Events,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.",0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/family/a_series_of_unfortunate_events.jpg
A Silent Voice: The Movie,"A young man is ostracized by his classmates after he bullies a deaf girl to the point where she moves away. Years later, he sets off on a path for redemption.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/animation/a_silent_voice__the_movie.jpg
A Star Is Born,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,./data/music/a_star_is_born.jpg
A Story Takes Flight,"Gwyneth, Kate and Zoe experience different sides of Dubai. Everyone gets to discover the city's magic and surprises in their own way.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/a_story_takes_flight.jpg
A Time to Kill,"In Clanton, Mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter, inciting violent retribution and revenge from the Ku Klux Klan.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/crime/a_time_to_kill.jpg
A Trip to Infinity,Can we experience the infinite? The world''s most modern scientists and mathematicians embark on a search for the infinite and its amazing effects on the universe.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/a_trip_to_infinity.jpg
A Trip to the Moon,A group of astronomers go on an expedition to the Moon.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/a_trip_to_the_moon.jpg
A Very British Scandal,The story of events surrounding the notorious divorce of the Duke and Duchess of Argyll during the 1960s.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/history/a_very_british_scandal.jpg
A Very Long Engagement,"Tells the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,./data/war/a_very_long_engagement.jpg
A Woman's Face,A female blackmailer with a disfiguring facial scar meets a plastic surgeon who offers her the possibility of looking like a normal woman.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/film_noir/a_woman_s_face.jpg
AM1200,"Haunted by recent events and on the run, a man finds himself the unwitting pawn of a possessed evangelical radio station and like his unfortunate predecessor must ask himself whether it is better to reign in hell than serve in heaven.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,./data/short/am1200.jpg
Abbott Elementary,"Follows a group of teachers brought together in one of the worst public schools in the country, simply because they love teaching.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/comedy/abbott_elementary.jpg
Abducted in Plain Sight,"The twisting, turning, stranger-than-fiction true story of the Brobergs, a naive, church-going Idaho family that fell under the spell of a sociopathic neighbor with designs on their twelve-year-old daughter.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/abducted_in_plain_sight.jpg
About Time,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,./data/comedy/about_time.jpg
Above the Rim,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/above_the_rim.jpg
Acapulco,A young Mexican man's dream comes true when he gets the job of a lifetime at the hottest resort in Acapulco. But he soon realizes the job is far more complicated than he ever imagined.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/comedy/acapulco.jpg
Accident Man,"Mike is a tough hitman, who makes his hits look like accidents or suicide. He's in a gang of hitmen, each with his own style. When his loved ex is killed, Mike looks for those responsible.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/action/accident_man.jpg
Accident Man: Hitman's Holiday,"The Accident Man, is back and this time he must beat the top assassins in the world, to protect the ungrateful son of a mafia boss, save the life of his only friend and rekindle his relationship with his maniacal father figure.",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/action/accident_man__hitman_s_holiday.jpg
Ace in the Hole,"A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/ace_in_the_hole.jpg
Across the Universe,The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,./data/history/across_the_universe.jpg
Act of Valor,An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,./data/war/act_of_valor.jpg
Act of Violence,"An embittered, vengeful POW stalks his former commanding officer who betrayed his men's planned escape attempt from a Nazi prison camp.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/film_noir/act_of_violence.jpg
Addams Family Values,"The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/comedy/addams_family_values.jpg
Addicted to Sexting,A compelling look at the rise and proliferation of this social phenomenon from several varying perspectives and how the lives of those engaged in it are affected.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/addicted_to_sexting.jpg
Adore,A pair of childhood friends and neighbors fall for each other's sons.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/adore.jpg
Adrift,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/adrift.jpg
Adult Night,"In an attempt to ""live colorfully,"" the strength of a couple's relationship is tested by a situation where it might be more important to get out rather than get off.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/adult_night.jpg
Adventure Time,"A 12-year-old boy and his best friend, wise 28-year-old dog with magical powers, go on a series of surreal adventures with each other in a remote future.",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/adventure/adventure_time.jpg
After,A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/after.jpg
After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/drama/after_ever_happy.jpg
After Life,"After Tony's wife dies, his nice-guy persona is altered into an impulsive, devil-may-care attitude that takes his old world by storm.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/comedy/after_life.jpg
After Porn Ends,An exploration of the lives of several former adult performers who have retired from the porn industry.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/after_porn_ends.jpg
After Porn Ends 2,"After Porn Ends 2 turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of its most current retirees, and juxtaposes their experiences in a life after porn.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/after_porn_ends_2.jpg
After We Collided,"Based on the 2014 romance novel of the same name, this follows the love life of two young adults.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/after_we_collided.jpg
After We Fell,"Just as Tessa makes the biggest decision of her life, everything changes. Revelations about her family, and then Hardin's, throw everything they knew before in doubt and makes their hard-won future together more difficult to claim.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/after_we_fell.jpg
Aftershock,"Following the deaths of two young women due to childbirth complications, two bereaved families galvanize activists, birth-workers and physicians to reckon with one of the most pressing American crises today: the US maternal health crisis.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/aftershock.jpg
Aftershock: Everest and the Nepal Earthquake,Survivors' firsthand accounts and actual footage fuel this emotional docuseries about the deadly 2015 earthquake that shook Nepal.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/aftershock__everest_and_the_nepal_earthquake.jpg
Aftersun,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between as she tries to reconcile the father she knew with the man she didn't.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/drama/aftersun.jpg
Against the Ice,"In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/history/against_the_ice.jpg
Agatha: Coven of Chaos,Plot kept under wraps.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/sci_fi/agatha__coven_of_chaos.jpg
Agents of S.H.I.E.L.D.,"The missions of the Strategic Homeland Intervention, Enforcement and Logistics Division.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,./data/action/agents_of_s_h_i_e_l_d_.jpg
Agora,"A historical drama set in Roman Egypt, concerning a slave who turns to the rising tide of Christianity in the hope of pursuing freedom while falling in love with his mistress, the philosophy and mathematics professor Hypatia of Alexandria.",0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/history/agora.jpg
Air Bud,An unexpected player joins the school basketball team - a circus dog who escaped from a cruel master.,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/air_bud.jpg
Air Crash Investigation,"Dramatized reconstruction of real-life air disasters, along with interviews with aviation experts and eyewitnesses.",0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/air_crash_investigation.jpg
Airborne,"Mitchell Goosen is a California teenager who loves to surf and rollerblade. When his zoologist parents are given a grant to work in Australia, they can't take Mitchell so they send him to Cincinnati, Ohio to stay with his aunt, uncle, and cousin Wiley--who will be his roommate for the next six months. At his new school Mitchell gets on the bad side of the high-school ...",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/airborne.jpg
Airheads,Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/music/airheads.jpg
Akira,"A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics.",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/animation/akira.jpg
Aladdin,A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/animation/aladdin.jpg
Aladdin 2,Sequel to Disney's live-action version of Aladdin.,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/aladdin_2.jpg
Alaska Daily,A journalist seeks a fresh start in Alaska working for a newspaper in Anchorage.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/drama/alaska_daily.jpg
Alchemy of Souls,"The fate of two people becomes twisted due to ""hwanhonsool"" (the soul of the dead return to the living).",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/alchemy_of_souls.jpg
Alexander,"Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world.",1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/biography/alexander.jpg
Ali,"A biography of sports legend Muhammad Ali, focusing on his triumphs and controversies between 1964 and 1974.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/ali.jpg
Alias Grace,"In 19th-century Canada, a psychiatrist weighs whether a murderess should be pardoned due to insanity.",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/alias_grace.jpg
Alias Smith and Jones,"Hannibal Heyes and Kid Curry, two of the most wanted outlaws in the history of the West, are popular ""with everyone except the railroads and the banks"".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/alias_smith_and_jones.jpg
Alice in Wonderland,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,./data/adventure/alice_in_wonderland.jpg
Alice's Wonderland Bakery,"Alice, the great-granddaughter of the original Alice and a budding young baker at the enchanted Wonderland Bakery, where treats bring a new generation of characters together.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/alice_s_wonderland_bakery.jpg
"Alice, Sweet Alice","In 1961, a divorced Catholic couple's life is turned upside down when one of their two adolescent daughters is suspected of her younger sister's brutal murder during her first holy communion and a series of subsequent stabbings.",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/mystery/alice__sweet_alice.jpg
Alien,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,./data/horror/alien.jpg
Aliens,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/action/aliens.jpg
Alita: Battle Angel,"A deactivated cyborg's revived, but can't remember anything of her past and goes on a quest to find out who she is.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/superhero/alita__battle_angel.jpg
Alive,"After crash-landing in the snowswept Andes, a Uruguayan rugby team have no choice but to turn to desperate measures in order to survive.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/biography/alive.jpg
